26785,ACADIE,3,263,32,0,0,0,0,0,1,0,0
26786,ACANTHE,1,258,32,4.28,0,1,0,0,1,0,0
26787,ACROPOLE,3,263,32,0,0,1,0,0,1,0,0
26788,"ADAGIO MARSEILLE PRADO PLAGE",3,258,32,3.83,0,1,1,0,1,0,0
26789,AIGLON,3,263,32,0,0,1,0,0,1,0,0
26790,"LES AIRELLES APT",3,450,32,0,0,0,0,0,0,0,0
26791,AJIEL,2,263,32,4.33,0,1,0,0,1,0,0
26792,"ALL SUITES APPART HOTEL BORDEAUX MERIGNAC",3,253,32,0,0,1,0,0,0,0,0
26793,"ALPHA PARIS TOUR EIFFEL",3,263,32,0,0,1,0,0,1,0,0
26794,ALTITUDE,3,267,32,0,0,1,1,1,1,0,0
26795,AMPERE,4,263,32,0,0,1,0,0,1,0,0
26796,"ASCOTT MAKATI",5,350,26,0,0,0,0,0,0,0,0
26797,"ASIA GRAND VIEW HOTEL",3,248,26,0,0,1,0,0,0,0,0
26798,"ASTORIA PLAZA",3,350,26,0,1,0,0,1,1,0,0
26799,"BERJAYA (EX. BW ASTOR)",3,350,26,0,0,0,0,1,1,0,0
26800,"BEST WESTERN ANTEL SPA SUITES",3,350,26,0,0,0,0,1,1,0,0
26801,"BOHOL SEA RESORT",3,198,26,0,0,1,0,1,0,0,0
26802,"CENTURY PARK",5,350,26,5,0,0,0,1,1,0,0
26803,"CROWNE PLAZA GAIlERIA",4,350,26,0,0,0,0,1,1,0,0
26804,"DUSIT THANI MANILA",5,350,26,4.67,0,0,0,1,1,0,0
26805,"EL NIDO RESORTS APULIT ISLAND",4,248,26,0,0,1,0,0,0,1,0
26806,FLEURIS,3,248,26,4.67,0,0,0,0,1,0,0
26807,"FRASER PLACE",4,350,26,0,0,0,0,1,1,0,0
26808,"HOLIDAY INN GALLERIA",4,350,26,4.67,0,0,0,1,1,0,0
26809,"HYATT HOTEL & CASINO",5,350,26,0,1,0,0,1,1,0,1
26810,"LEGEND PALAWAN",3,248,26,4.67,0,0,0,0,0,0,0
26811,"MANDARIN ORIENTAL",4,350,26,4.78,0,0,0,0,0,0,0
26812,"MANILA HOTEL",4,350,26,0,1,0,0,1,1,0,0
26813,"OXFORD SUITES",3,350,26,0,0,0,0,1,1,0,0
26814,"PEARL GARDEN",3,350,26,3.67,0,0,0,0,1,0,0
26815,"PEARL MANILA",3,350,26,0,0,0,0,1,1,0,0
26816,PENINSULA,5,350,26,0,0,0,0,1,1,0,1
26817,"SHERIDAN BEACH RESORT & SPA",4,248,26,3.67,0,1,0,0,0,1,0
26818,"TWO SEASONS CORON ISLAND RESORT",5,248,26,0,0,0,0,0,0,0,0
26819,"ROYALTON CAYO SANTA MARIA",5,147,10,0,0,1,0,1,1,1,0
26820,"APPART CITY ANTIBES",3,258,32,0,0,1,0,0,0,0,0
26821,"APPART CITY ALFORTVILLE",3,263,32,0,0,1,0,0,0,0,0
26822,"APPART CITY BLANC MESNIL",2,263,32,0,0,0,0,0,0,0,0
26823,"BEACH VILLAS",2,196,28,0,0,1,0,0,0,1,0
26824,"COCO DE MER",4,196,28,4.63,0,1,0,0,0,1,0
26825,"FRANGIPALM BUNGALOW",2,196,28,0,0,1,0,0,0,1,0
26826,"LA DIGUE SELF CATERING",2,196,28,0,0,1,0,0,0,1,0
26827,"RISING SUN GUEST HOUSE",3,196,28,0,1,0,0,0,0,0,0
26828,"SEA VIEW LODGE",3,196,28,0,0,1,0,0,0,1,0
26829,"VALMER RESORT",3,196,28,3.33,0,1,0,0,0,1,0
26830,"VILLA KOKET",3,196,28,0,0,1,0,0,0,1,0
26831,"APPART CITY BOBIGNY",2,263,32,0,0,1,1,0,1,0,0
26832,"APPART CITY CERGY LE HAUT",3,263,32,0,0,1,0,0,0,0,0
26833,"APPART CITY CLICHY LA GARENNE",3,263,32,0,0,1,1,0,1,0,0
26834,"APPART CITY LOUVECIENNES",2,263,32,0,0,1,0,0,0,0,0
26835,"APPART CITY MAGNY LES HAMEAUX",3,263,32,0,0,1,1,0,0,0,0
26836,"APPART CITY MARSEILLE EUROMED",3,258,32,3,0,1,0,0,0,0,0
26837,"APPART CITY POISSY SAINT-LOUIS",2,263,32,0,0,1,0,0,1,0,0
26838,"ARC DE TRIOMPHE",3,263,32,0,0,0,0,0,1,0,0
26839,"L\\\' ARCADIEN",3,262,32,0,0,1,0,1,1,0,0
26840,ARMSTRONG,2,263,32,0,0,0,0,0,1,0,0
26841,"RADISSON BLU AZURI RESORT & SPA (EX. HAUTE RIVE)",5,195,27,4.78,0,0,0,0,0,0,0
26842,"RADISSON BLU POSTE LAFAYETTE RESORT&SPA (EX. CENTARA POSTE LAFAYETTE)",4,195,27,4.44,0,0,0,0,0,0,0
26843,"MOREVA BEACH RESORT",3,195,27,0,0,0,0,0,0,0,0
26844,"OUTRIGGER MAURITIUS RESORT & SPA",4,195,27,4.53,0,0,0,0,0,0,0
26845,ATLANTIC,3,263,32,5,0,0,0,0,1,0,0
26846,"AU PAVILLON BLEU",2,263,32,0,0,0,0,0,0,0,0
26847,"AUBERGE DU BOIS PRIN",4,266,32,0,0,1,1,0,1,0,0
26848,AUDRAN,2,263,32,5,0,0,0,0,1,0,0
26849,"BALLADINS COIGNIERES",1,263,32,0,0,1,0,0,0,0,0
26850,"BALLADINS ESBLY",1,263,32,0,0,1,0,0,0,0,0
26851,"BALLADINS ROISSY",2,263,32,0,0,1,0,0,0,0,0
26852,BERKELEY,3,263,32,0,0,1,0,0,1,0,0
26853,"BEST WESTERN DU MUCEM",3,258,32,0,0,1,0,0,1,0,0
26854,ALMIRANTE,3,313,35,0,0,0,0,1,1,0,0
26855,"AMERICA DIAMONDS",4,313,35,4.67,0,1,0,0,1,0,0
26856,"BAIRRO ALTO",5,313,35,0,0,1,0,1,1,0,0
26857,"CAIS DA OLIVEIRA",4,315,35,4,0,1,0,1,0,1,0
26858,CARMO,3,315,35,0,0,0,0,0,1,0,0
26859,"CASA VELHA DO PALHEIRO",5,315,35,0,0,1,0,1,1,0,0
26860,"CASCADE WELLNESS & LIFESTYLE RESORT",5,312,35,5,0,1,0,0,1,0,0
26861,"CHAFARIZ DEL REI",4,313,35,0,0,1,0,0,1,0,0
26862,"CHOUPANA HILLS RESORT & SPA",5,315,35,5,0,1,0,0,1,0,0
26863,"DO CENTRO",3,315,35,0,0,1,0,0,1,0,0
26864,"DO CHIADO",4,313,35,0,0,0,0,0,1,0,0
26865,"DOM CARLOS LIBERTY",3,313,35,0,0,0,0,1,1,0,0
26866,"DOM CARLOS PARK",3,313,35,0,0,0,0,0,1,0,0
26867,"DONA FILIPA",5,312,35,0,0,1,1,1,0,1,0
26868,"DORISOL VINHATICOS",4,315,35,0,0,0,0,0,1,0,0
26869,"ENOTEL SANTO DA SERRA",4,315,35,0,0,1,0,0,1,0,0
26870,"ESTALAGEM QUINTINHA DE SAO JOAO",5,315,35,0,0,1,1,1,1,0,0
26871,"LUXE HOTEL BY TURIM HOTEIS",2,313,35,0,0,0,0,0,1,0,0
26872,"MELIA ALDEIA DOS CAPUCHOS",4,313,35,5,0,1,0,0,1,0,0
26873,"MEMMO BALEEIRA",4,312,35,5,0,1,0,0,1,0,0
26874,MERCY,5,313,35,0,0,0,0,0,1,0,0
26875,"MONIZ SOL",4,315,35,0,0,1,0,1,1,0,0
26876,"OCEAN GARDENS",4,315,35,3.83,0,1,0,1,1,0,0
26877,"PALHEIRO VILLAGE",5,315,35,0,0,1,0,1,1,0,0
26878,"PENHA DE FRANCA MAR",4,315,35,0,0,0,0,0,1,0,0
26879,"PENHA LONGA",5,313,35,4.67,0,1,0,1,1,0,0
26880,"PENSAO SALGUEIRO",3,315,35,0,0,1,0,0,1,0,0
26881,"PESTANA BAY OCEAN",3,315,35,0,0,1,0,1,0,1,0
26882,"PESTANA COLOMBOS",5,315,35,0,0,1,1,1,1,0,0
26883,"PESTANA DOM JOAO II VILLAS",4,312,35,0,0,1,1,0,0,1,0
26884,"QUINTA BELA SAO TIAGO",4,315,35,0,0,1,1,1,1,0,0
26885,"QUINTA SPLENDIDA",4,315,35,0,0,1,0,1,1,0,0
26886,"RESIDENCE PORTO MARE",4,315,35,0,0,1,1,1,1,0,0
26887,"RIU PALACE MADEIRA",4,315,35,0,0,1,1,1,1,0,0
26888,ROCHA,4,312,35,0,0,1,0,1,0,1,0
26889,"SANA EPIC LISBOA",5,313,35,0,0,0,0,1,1,0,0
26890,"SANA EXECUTIVE",3,313,35,4.13,0,0,0,0,1,0,0
26891,"SANA METROPOLITAN",4,313,35,4.71,0,0,0,0,1,0,0
26892,"THE LINCE MADEIRA LIDO GREAT",4,315,35,4.25,0,0,0,1,1,0,0
26893,"TRAVEL PARK",3,313,35,0,0,0,0,0,1,0,0
26894,TSAR,4,313,35,0,0,0,0,0,1,0,0
26895,"TURIM AV LIBERDADE",4,313,35,4.67,0,0,0,0,1,0,0
26896,"VILLAS D\\\' AGUA",4,312,35,0,0,1,0,0,1,0,0
26897,"BEST WESTERN OPERA BATIGNOLLES (EX. MERCURE PARIS SQUARE DES BATIGNOLES)",4,263,32,4.33,0,1,0,0,1,0,0
26898,"BEST WESTERN PLUS PARIS VELIZY",4,263,32,0,0,1,0,1,0,0,0
26899,"BEST WESTERN WEHA",3,263,32,4.33,0,1,0,0,1,0,0
26900,"APPART CITY MONTPELLIER",2,374,32,0,0,1,0,0,0,0,0
26901,"BALLADINS SUPERIOR MONTPELLIER",2,374,32,0,0,1,0,0,1,0,0
26902,"BEST WESTERN HOTEL UNIVERS",3,258,32,0,0,1,0,0,1,0,0
26903,"ALLEGRO NATION",3,263,32,4.67,0,1,1,0,0,0,0
26904,"CAMPANILE FRESNES",3,263,32,0,0,1,0,0,0,0,0
26905,"CAMPANILE LE BLANC MESNIL",3,263,32,4,0,1,0,0,0,0,0
26906,"CAMPANILE NICE AEROPORT",3,258,32,0,0,1,0,0,0,0,0
26907,"CAMPANILE VILLEPINTE",2,263,32,0,0,1,0,0,0,0,0
26908,"CENTRAL LA DEFENCE",2,263,32,0,0,0,0,0,1,0,0
26909,"AMMAN AIRPORT HOTEL",4,183,29,0,0,0,0,0,0,0,0
26910,"AMMAN INN",3,183,29,0,0,0,0,0,0,0,0
26911,"AQUAMARINA III",3,182,29,3.5,0,0,0,0,0,0,0
26912,"BURDA 41",4,183,29,0,0,0,0,0,0,0,0
26913,CEDAR,4,182,29,0,0,0,0,0,0,0,0
26914,"MILLENNIUM HOTEL",5,183,29,0,0,0,0,0,0,0,0
26915,"MY HOTEL",3,182,29,4.11,0,0,0,0,0,0,0
26916,"QUALITY SUITES",4,183,29,0,0,0,0,0,0,0,0
26917,"RA\\\'ED HOTEL SUITES",3,182,29,4.67,0,0,0,0,0,0,0
26918,"CERISE CHATOU",3,263,32,0,0,0,0,0,1,0,0
26919,"CHARING CROSS",3,263,32,0,0,0,0,0,1,0,0
26920,CHARMA,2,263,32,0,0,1,0,0,1,0,0
26921,"CITADINES MONTPELLIER ANTIGONE",2,374,32,0,0,0,0,0,1,0,0
26922,"ADAGIO ACCESS PARIS PORTE DE CHARENTON",2,263,32,3.83,0,1,1,0,0,0,0
26923,"CITEA MARSEILLE PRADO PERIER",2,258,32,0,0,0,0,0,1,0,0
26924,"ADAGIO ACCESS MARSEILLE SAINT CHARLES",3,258,32,0,0,1,1,0,1,0,0
26925,"ADAGIO ACCESS PARIS QUAI D\\\'IVRY",2,263,32,0,0,1,0,0,1,0,0
26926,"CLUB MAINTENON",4,258,32,0,0,0,0,0,1,0,0
26927,"COMFORT BOBIGNY PARIS EST",2,263,32,3.33,0,0,0,0,0,0,0
26928,"COMFORT HOTEL BORDEAUX MERIGNAC",2,253,32,0,0,0,0,0,0,0,0
26929,"COMFORT HOTEL CHAMPIGNY SUR MARNE",2,263,32,0,0,0,0,0,0,0,0
26930,"COMFORT HOTEL ROSNY SOUS BOIS",3,263,32,0,0,0,0,0,1,0,0
26931,"CROWNE PLAZA MONTPELLIER CORUM",4,374,32,0,0,1,0,1,1,0,0
26932,"DAVY CROCKETT RANCH DISNEY\\\'S",2,263,32,3.67,0,1,1,0,0,0,0
26933,"DE BANVILLE",3,263,32,0,0,1,0,0,1,0,0
26934,"DE LA CITE",4,265,32,0,0,1,0,0,1,0,0
26935,"DES 3 NATIONS",2,263,32,0,0,0,0,0,1,0,0
26936,"DU VIEUX SAULE",3,263,32,0,0,1,0,0,1,0,0
26937,"FLAUBERT ELYSEES",3,263,32,5,0,1,0,0,1,0,0
26938,"EURO HOTEL PARIS CRETEIL",3,263,32,2.33,1,0,0,0,0,0,0
26939,"EURO HOTEL SOVEREIGN SAINT DENIS",2,263,32,0,1,0,0,0,0,0,0
26940,"RESIDENCE LES CONSULS DE LA MER",3,374,32,0,0,0,0,0,1,0,0
26941,"CAMPANILE MELUN SENART VERT SAINT DENIS",3,263,32,0,0,1,0,0,1,0,0
26942,"FAIRMONT MONTE CARLO",4,258,32,0,0,0,0,1,1,1,1
26943,"FERME DUVILLARD",3,266,32,0,1,1,1,1,0,0,0
26944,"HOTEL DES FLANDRES",2,258,32,3.11,0,0,0,0,1,0,0
26945,FLORIMONTAN,2,264,32,0,1,1,1,1,0,0,0
26946,"FOREST HILL LA VILLETTE",3,263,32,4.83,0,0,0,0,1,0,0
26947,"INTER HOTEL FRISIA",3,258,32,5,0,0,0,0,1,1,0
26948,"LA GALISE",2,267,32,0,1,1,1,1,1,0,0
26949,"CANNES GALLIA",4,258,32,4,0,1,0,0,1,0,0
26950,"GOLDEN TULIP OPERA DE NOAILLES",4,263,32,5,0,0,0,0,1,0,0
26951,"GOLF HOTEL MONTPELLIER JUVIGNAC",3,374,32,0,1,1,1,0,1,0,0
26952,"GRAND HOTEL SENIA",2,263,32,0,0,0,0,0,1,0,0
26953,"GRAND PARADIS",3,267,32,0,1,1,1,1,1,0,0
26954,GUSTAVIA,3,266,32,0,1,0,0,1,1,0,0
26955,"JUNGLE RESORT",3,7,2,4.24,0,1,1,0,1,0,0
26958,"SUKSABAI RESORT PATTAYA",4,7,2,4.17,0,0,0,0,1,0,0
26959,"HERMINE BLANCHE",3,264,32,0,1,1,1,1,1,0,0
26960,"HERMITAGE MONTE CARLO",5,258,32,0,0,1,0,1,1,1,1
26961,"HIPOTEL PARIS PRINTANIA",2,263,32,2.73,0,0,0,0,1,0,0
26962,"HOLIDAY INN EXPRESS MONTPELLIER ODYSSEUM",3,374,32,0,0,1,0,0,1,0,0
26963,"HOLIDAY INN PARIS CHARLES DE GAULLE AIRPORT",4,263,32,0,0,1,0,0,1,0,0
26964,"HOLIDAY INN PARIS PORTE DE CLICHY",4,263,32,0,0,0,0,0,1,0,0
26965,"HOLIDAY INN PARIS VERSAILLES BOUGIVAL",4,263,32,0,0,0,0,0,1,0,0
26966,"BALLADINS MARSEILLE AEROPORT",2,258,32,0,0,1,0,0,1,0,0
26967,"CLUB LE CRET",3,264,32,0,1,1,1,0,1,0,0
26968,"COTE BRUNE",2,265,32,0,1,1,1,1,0,0,0
26969,"COURTYARD MONTPELLIER",4,374,32,0,0,0,0,0,1,0,0
26970,"DE GIGARO",3,258,32,0,0,1,1,0,1,0,0
26971,"DE SERS",4,263,32,5,0,1,0,1,1,0,0
26972,"DU LEVANT",3,258,32,0,0,1,1,0,0,1,0
26973,"HOSTELLERIE LA FARANDOLE",4,258,32,0,0,1,1,0,0,1,0
26974,"JEAN GABRIEL",3,263,32,0,0,1,0,0,1,0,0
26975,"LA MARMOTTE",3,264,32,0,0,1,1,0,1,0,0
26976,"LA TAPIAZ",4,264,32,0,0,1,0,0,1,0,0
26977,"LE GRAND COEUR & SPA",4,450,32,0,0,1,1,1,0,0,0
26978,"LE MEURICE",3,258,32,0,0,1,0,0,1,1,0
26979,"LE PIGONNET",4,258,32,0,0,1,0,1,0,0,0
26980,"LES MELEZES",3,265,32,0,0,1,0,1,1,0,0
26981,"DOMAINE DU JAS",3,258,32,0,0,1,1,0,0,0,0
26982,"GRAND HOTEL ROI RENE AIX EN PROVENCE",4,258,32,0,0,1,0,0,1,0,0
26983,MONTALEMBERT,4,263,32,0,0,1,0,0,1,0,0
26984,"PRINTANIA PORTE DE VERSAILLES",2,263,32,0,0,0,0,0,0,0,0
26985,"ROME ET SAINT PIERRE",3,258,32,0,0,0,0,0,1,0,0
26986,"SUITES UNIC RENOIR SAINT GERMAIN",4,263,32,4.67,0,0,0,0,1,0,0
26987,"WINDSOR HOTEL & SPA",3,258,32,0,0,0,0,0,0,0,0
26988,"RES CHARLET ALPINE ODALYS APT",3,267,32,0,0,0,0,0,0,0,0
26989,"DES ARTISTES",2,263,32,2.39,1,0,0,0,1,0,0
26990,"HYATT REGENCY PARIS - CHARLES DE GAULLE",4,263,32,0,0,0,0,0,0,0,0
26991,"IBIS PARIS PORTE DE BERCY",2,263,32,5,1,0,0,0,0,0,0
26992,"IBIS NORD SARCELLES",3,263,32,0,0,1,0,0,1,0,0
26993,"IBIS VICHY",2,263,32,4.67,0,1,0,0,1,0,0
26994,"INTER HOTEL LECOURBE",3,263,32,0,0,1,0,0,1,0,0
26995,"INTERCONTINENTAL MARSEILLE",5,258,32,0,0,1,1,1,1,0,0
26996,"INTERCONTINENTAL PARIS AVENUE MARCEAU",5,263,32,0,0,1,0,0,1,0,0
26997,"K+K HOTEL CAYRE",4,263,32,0,0,1,0,0,1,0,0
26998,KIPLING,4,263,32,4.67,0,1,0,0,1,0,0
26999,KYRIAD,3,263,32,0,0,0,0,0,1,0,0
27000,"KYRIAD MASSY OPERA",2,263,32,4.33,0,0,0,0,1,0,0
27001,"KYRIAD MONTPELLIER EST LUNEL",3,374,32,0,0,0,0,0,0,0,0
27002,"KYRIAD MONTPELLIER SUD LATTES",3,374,32,0,0,0,0,0,0,0,0
27003,"KYRIAD PARIS 12 BERCY VILLAGE",3,263,32,4,0,0,0,0,0,0,0
27004,"KYRIAD PARIS CLICHY CENTRE",2,263,32,0,0,0,0,0,1,0,0
27005,"KYRIAD PRESTIGE LE BOURGET AEROPORT",3,263,32,0,0,0,0,0,0,0,0
27006,"KYRIAD PRESTIGE PARIS OUEST BOULOGNE",4,263,32,0,0,0,0,0,0,0,0
27007,"KYRIAD PARIS SUD - PORTE D\\\'IVRY",3,263,32,5,0,0,0,0,0,0,0
27008,"L\\\' EMPIRE PARIS",4,263,32,0,0,1,0,1,1,0,0
27009,"L\\\' ADRESSE",3,263,32,0,0,0,0,0,0,0,0
27010,"LA VIEILLE FRANCE",3,263,32,0,1,0,0,0,1,0,0
27011,"LA VIGNETTE HAUTE",4,258,32,0,0,1,0,1,0,0,0
27012,"LA VILLA CANNES CROISETTE",4,258,32,4.67,0,1,0,0,1,1,0
27013,"LAGRANGE CITY MONTPELLIER",4,374,32,0,0,1,1,1,0,0,0
27014,"LE 123 SEBASTOPOL",4,263,32,0,0,1,0,0,1,0,0
27015,"LE DOMAINE DU GOLF FARBEGUES",3,374,32,0,0,1,1,0,0,0,0
27016,"BEST WESTERN LE DONJON LES REMPARTS",3,374,32,0,0,1,0,0,1,0,0
27017,"LE GRIMALDI",4,258,32,5,0,1,0,0,1,0,0
27018,"LE MILOS",3,374,32,0,0,1,1,0,0,0,0
27019,"LE PATTI",2,258,32,0,0,1,0,0,1,0,0
27020,"BEST WESTERN LE GALICE",3,258,32,0,0,1,0,1,0,0,0
27021,"LE PETIT PALAIS",3,258,32,0,0,1,0,0,1,0,0
27022,"LE PLAISANCE",2,258,32,4,1,0,0,0,1,0,0
27024,"LE RICHEMONT",2,263,32,0,0,1,0,0,1,0,0
27025,"LE SAINT CLAIR",2,374,32,0,1,0,0,1,1,0,0
27026,"LE TOURVILLE",4,263,32,0,0,1,0,0,1,0,0
27027,"LE WALT",4,263,32,0,0,1,0,0,1,0,0
27028,"LENOX MONTPARNASSE",3,263,32,0,0,1,0,0,1,0,0
27029,"LES JARDINS DE LA VILLA",4,263,32,5,0,0,0,0,1,0,0
27030,"COSTANTIANA BEACH APT",3,73,15,0,0,0,0,0,0,1,0
27031,"MACKENZIE BEACH HOTEL & APT",3,73,15,4.5,0,1,1,0,1,0,0
27032,"NAPA TSOKKOS",3,72,15,4.54,0,0,0,1,1,0,0
27033,"SO SHINE HOTEL APARTMENTS",3,72,15,3.82,0,0,0,0,0,1,0
27034,"LES NEIGES ETERNELLES",4,450,32,0,0,0,0,0,0,0,0
27035,LIGURE,3,258,32,0,0,1,0,0,1,0,0
27037,"RESIDENCE MAEVA LES MARINES DE GASSIN",3,258,32,0,0,0,0,0,0,0,0
27038,"RESIDENCE MAEVA CHAMOIS BLANC",3,266,32,0,0,0,1,0,1,0,0
27039,"COMFORT HOTEL MANDARINA",2,258,32,0,0,0,0,0,1,0,0
27040,"LE MAS DE PIERRE",5,258,32,0,0,1,1,0,0,0,0
27041,"LE MAS DES CIGALES",2,374,32,0,0,1,1,1,0,0,0
27042,"HOTEL MAUBEUGE",2,263,32,0,0,1,0,0,1,0,0
27043,"QUALITY MEDITERRANEE MENTON",3,258,32,0,0,0,0,0,1,0,0
27044,"AC HOTEL NICE",4,258,32,5,0,0,0,0,0,0,0
27045,"MERCURE PARIS OPERA CUSSET",3,263,32,5,0,0,0,0,1,0,0
27046,"MERCURE PARIS LA VILLETTE",4,263,32,0,0,0,0,0,0,0,0
27047,"MERCURE PARIS PORTE DE VERSAILLES EXPO",3,263,32,4.67,0,0,0,0,0,0,0
27048,"MERCURE CARCASSONNE PORTE DE LA CITE",3,374,32,0,0,0,0,0,0,0,0
27049,"MERCURE VICHY THERMALIA",4,263,32,0,0,0,0,0,0,0,0
27050,"LE MERIDIEN BEACH PLAZA",4,258,32,0,1,0,1,1,1,1,0
27051,"METROPOLE MONTE CARLO",4,258,32,0,0,1,0,0,1,0,0
27052,MIRABEAU,3,258,32,4.17,0,0,0,0,1,0,0
27053,"MONNA LISA",4,263,32,0,0,0,0,0,1,0,0
27054,"MONTE CARLO BAY",4,258,32,0,1,1,1,0,1,0,0
27055,"MONTE CARLO BEACH",4,258,32,0,0,1,1,1,0,1,0
27056,"NICE ART",1,258,32,2.67,0,0,0,0,1,0,0
27057,"NOVOTEL NICE AEROPORT CAP 3000",3,258,32,0,0,0,0,0,0,0,0
27058,"LE PAQUIS",3,267,32,0,0,1,1,1,1,0,0
27059,PARADIS,2,258,32,0,0,0,0,0,1,0,0
27060,"PARIS LIEGE",2,263,32,3.83,0,0,0,0,1,0,0
27061,PARISIEN,2,258,32,0,0,0,0,0,1,0,0
27062,"PARK & SUITES CONFORT LES ULIS",2,263,32,0,0,0,0,0,0,0,0
27063,"PARK & SUITES ELEGANCE LA CIOTAT",3,258,32,0,0,0,0,0,0,0,0
27064,"PARK & SUITES ELEGANCE LE CANNET",3,258,32,0,0,0,0,0,1,0,0
27065,"PARK & SUITES ELEGANCE MONTPELLIER MILLENAIRE",3,374,32,0,0,0,0,1,1,0,0
27066,"CAMPANILE ROISSY",2,263,32,4,0,1,0,0,0,0,0
27067,"COLUMBUS MONTE CARLO",3,258,32,0,0,0,0,1,1,0,0
27068,"DE PARIS MONTE CARLO",4,258,32,0,0,1,0,0,1,0,0
27069,"ESCALE OCEANIA AIX EN PROVENCE",3,258,32,0,0,0,0,0,1,0,0
27070,"LE GRAND CAP APT",3,258,32,0,0,1,0,0,1,0,0
27071,"PARK & SUITES ELEGANCE ROSNY",3,263,32,4,0,0,0,0,1,0,0
27072,"IBIS PARIS OPERA LE PELETIER",3,263,32,0,0,1,0,0,1,0,0
27073,"PARK & SUITES ELEGANCE MONTPELLIER",3,374,32,0,0,0,0,0,1,0,0
27074,"PARK & SUITES MARSEILLE VITROLLES",3,258,32,0,0,0,0,0,1,0,0
27075,PAX,2,263,32,0,0,0,0,0,1,0,0
27076,"VILLAGES CLUB CAP ESTEREL",3,258,32,4.67,0,1,1,1,1,0,0
27077,"P&V VILLAGE CLUB LES ISSAMBRES",4,258,32,0,0,0,1,1,1,0,0
27078,"P&V LES RESTANQUES DU GOLFE ST TROPEZ",3,258,32,0,0,0,0,0,0,0,0
27079,"PLACE DE CLICHY",2,263,32,2.33,0,0,0,0,1,0,0
27080,PLATINE,4,263,32,0,0,0,0,0,0,0,0
27081,"PREMIERE CLASSE CERGY PONTOISE",2,263,32,4,0,0,0,0,1,0,0
27082,"PREMIERE CLASSE CHILLY MAZARIN",2,263,32,0,0,0,0,0,1,0,0
27083,"PREMIERE CLASSE IGNY",2,263,32,0,0,0,0,0,1,0,0
27084,"PREMIERE CLASSE LYON NORD GENAY MASSIEUX",1,265,32,0,0,0,0,0,0,0,0
27085,"PULLMAN MONTPELLIER ANTIGONE",4,374,32,0,0,0,0,0,1,0,0
27086,"QUALITY HOTEL MARSEILLE VIEUX PORT",3,258,32,0,0,0,0,0,0,0,0
27087,"RASPAIL MONTPARNASSE",3,263,32,0,0,0,0,0,0,0,0
27088,"RELAIS SPA CHESSY",4,263,32,4.06,0,1,0,1,1,0,0
27089,"RELAIS DE CLAMART",1,263,32,0,0,0,0,0,1,0,0
27090,"RELAIS DE LA REINE",1,258,32,0,0,0,0,0,1,0,0
27091,"RELAIS DE MARGAUX",4,253,32,0,0,1,0,1,1,0,0
27092,"LE RELAIS DE PALAISEAU",2,263,32,0,1,0,0,1,0,0,0
27093,"3 VALLEES IMMOBILIER LES MENUIRES",1,266,32,0,0,1,0,0,1,0,0
27094,"RESIDENCE ADAGIO",1,264,32,0,0,0,0,0,1,0,0
27095,"ADAGIO ACCESS MARSEILLE PLAN DE CUQUES",2,258,32,0,0,1,1,0,0,0,0
27096,"ADAGIO MARSEILLE REPUBLIQUE",3,258,32,0,0,1,1,0,1,0,0
27097,"AGENCE DU ROC BLANC",4,267,32,0,1,0,0,1,0,0,0
27098,"RESIDENCE ALLEGRO",1,264,32,0,0,0,0,0,1,0,0
27099,"RESIDENCE ANDANTE",1,264,32,0,0,0,0,0,0,0,0
27100,"RESIDENCE ARAUCARYA",1,264,32,0,0,0,0,0,0,0,0
27101,"BELAMBRA CLUBS LOU PIGNO",3,258,32,0,0,1,1,0,0,0,0
27102,"RIVIERA BEACH",2,258,32,0,0,0,0,0,0,0,0
27103,"RESIDENCE CAP NEIGE",1,264,32,0,0,0,0,0,0,0,0
27104,"PREMIERE CLASSE ROISSY VILLEPINTE PARC DES EXPOSITIONS",1,263,32,0,0,0,0,0,0,0,0
27105,"LES CHENES VERTS",2,258,32,0,0,0,0,0,1,0,0
27106,"CGH VILLA ROMANA",4,258,32,0,0,0,1,0,1,0,0
27107,CHAPKA,4,258,32,0,0,0,0,0,0,0,0
27108,"RESIDENCE CLUB MMV LE CENTAURE APT",4,262,32,0,0,0,0,0,0,0,0
27109,"COMFORT HAMEAU DE FLAINE RES",1,265,32,0,0,0,0,0,0,0,0
27110,"RES DATCHA",3,264,32,0,0,0,0,0,0,0,0
27111,"EPICEA APT",3,264,32,0,0,1,1,0,1,0,0
27112,"RES EXCELLENCE HAMEAU DE FLAINE",1,265,32,0,0,0,0,0,0,0,0
27113,"COULEURS SOLEIL",2,265,32,0,0,1,1,0,1,0,0
27114,"LES JARDINS DU CAP",2,258,32,0,0,0,0,0,1,0,0
27115,"RESIDENCE OPEN INTERNATIONAL APT",3,258,32,0,0,1,0,0,1,0,0
27116,"AGENCE DES COCHES APT",3,262,32,0,0,0,0,0,0,0,0
27117,"INTRETS RESIDENCE",1,264,32,0,0,0,0,0,0,0,0
27118,"RESIDENCE LE KOURIA",3,264,32,0,0,0,0,0,0,0,0
27119,"RESIDENCE LES TERRASSES DES EMBIEZ APT",3,258,32,0,0,0,0,0,0,0,0
27120,"PORT MARINE APT",3,258,32,0,0,0,0,0,0,0,0
27121,"LES ALPAGES AVORIAZ",2,264,32,0,0,1,0,0,1,0,0
